country,year,exec_mil,challenger_type,actor_type,opp_type,trial,deport,prison,execute,pres_commute
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,0,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1967,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1967,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1967,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1967,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1967,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1967,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1967,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1967,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1968,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1968,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1968,1,Insiders,Military,Military,0,0,1,0,0
Ghana,1968,1,Insiders,Military,Military,0,0,1,0,0
Ghana,1968,1,Insiders,Military,Military,0,0,1,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,0,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,0,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,0,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,1,0,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1972,1,Insiders,Military,Military,0,0,1,0,0
Ghana,1972,1,Insiders,Military,Military,0,0,1,0,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1972,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1972,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1972,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1972,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1972,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1972,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,1,0,0,1,0
Ghana,1972,1,Outsiders,Opposition,Non-Defector,1,0,0,1,0
Ghana,1973,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1973,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1973,1,Outsiders,Opposition,Non-Defector,1,0,0,1,1
Ghana,1973,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1973,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1976,1,Insiders,Military,Military,1,0,0,0,1
Ghana,1976,1,Insiders,Military,Military,1,0,0,0,1
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,1
Ghana,1976,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1976,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1976,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1979,1,Insiders,Military,Military,0,0,0,1,0
Ghana,1980,0,Insiders,Military,Military,1,0,1,0,0
Ghana,1980,0,Insiders,Military,Military,1,0,1,0,0
Ghana,1981,1,Outsiders,Opposition,Non-Defector,1,0,1,0,1
Ghana,1981,1,Outsiders,Opposition,Non-Defector,1,0,1,0,1
Ghana,1982,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1982,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1982,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1982,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1982,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1982,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1982,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1982,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1982,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1982,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1983,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1983,1,Insiders,Military,Military,1,0,1,0,1
Ghana,1984,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,0,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1984,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1985,1,Insiders,Military,Military,1,0,0,1,0
Ghana,1989,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1989,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1989,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1989,1,Insiders,Military,Military,0,0,1,0,1
Ghana,1989,1,Insiders,Military,Military,0,0,1,0,1
Kenya,1965,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1965,0,Insiders,Military,Military,1,0,1,0,0
Kenya,1965,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1965,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1965,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1965,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1968,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1968,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1968,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1968,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1968,0,Outsiders,Opposition,Defector,1,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1966,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Insiders,Ruling Party,Ruling Party,1,0,0,1,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1969,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1971,0,Insiders,Military,Military,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1971,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1975,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1975,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1975,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,0,0,0
Kenya,1975,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1975,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1976,0,Insiders,Ruling Party,Ruling Party,0,0,1,0,0
Kenya,1977,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1978,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1978,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1978,0,Insiders,Military,Military,0,0,0,0,0
Kenya,1978,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1978,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1978,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1978,0,Insiders,Military,Military,1,0,1,0,0
Kenya,1978,0,Insiders,Ruling Party,Ruling Party,0,0,0,0,0
Kenya,1978,0,Insiders,Ruling Party,Ruling Party,0,0,0,0,0
Kenya,1981,0,Insiders,Ruling Party,Ruling Party,1,0,0,0,0
Kenya,1981,0,Insiders,Ruling Party,Ruling Party,0,0,0,0,0
Kenya,1982,0,Insiders,Ruling Party,Ruling Party,1,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,1
Kenya,1982,0,Outsiders,Opposition,Defector,1,0,1,0,0
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Insiders,Military,Military,1,0,0,1,1
Kenya,1982,0,Outsiders,Opposition,Non-Defector,1,0,1,0,1
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Outsiders,Opposition,Defector,0,0,1,0,0
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
Kenya,1982,0,Insiders,Military,Military,1,0,1,0,1
